id,name,wikidata_id,normalized_genre,libretto,first_author,title,subtitle,num_of_co_authors,max_degree_ids,num_of_segments,num_of_acts,num_of_speakers,num_of_speakers_male,num_of_speakers_female,num_of_speakers_unknown,num_of_person_groups,num_of_p,num_of_l,wikipedia_link_count,word_count_text,word_count_sp,word_count_stage,date_premiered,year_written,year_premiered,year_printed,year_normalized,digital_source,original_source_publisher,original_source_pub_place,original_source_year,original_source_number_of_pages,average_degree,density,average_clustering,size,max_degree,num_connected_components,num_edges,diameter,average_path_length
ger000637,achat-ein-april-scherz,Q121463020,Comedy,False,Achat,Ein April-Scherz,Original-Lustspiel in einem Akt,0,fraeulein|rittmeister,22,0,6,3,3,0,0,518,0,0,6888,6681,411,,,,1842,1842,https://books.google.com/books?id=qHNIAQAAMAAJ&amp;pg=PA45,Vereins-Buchhandlung,Berlin,1842.0,30.0,4.0,0.8,0.8444444444444444,6,5,1,12,2,1.2
ger000171,alberti-brot,Q51370104,,False,Alberti,Brot!,Ein soziales Schauspiel in fünf Akten,0,muenzer,36,5,49,24,7,18,21,797,12,0,28744,26008,1771,,1888,,1888,1888,http://www.textgridrep.org/textgrid:jkjf.0,,,,,15.020408163265307,0.3129251700680272,0.8497673123239153,49,40,1,368,3,1.751700680272109
ger000630,alexander-die-verpfaendung,Q120646668,,False,Alexander,Die Verpfändung,Ein Schauspiel in einem Aufzuge,0,robert,15,0,13,11,2,0,0,197,0,0,6667,6295,740,,,,1779,1779,https://books.google.com/books?id=3GxUAAAAcAAJ&amp;printsec=frontcover,Neumann,Brünn,1779.0,45.0,5.538461538461538,0.46153846153846156,0.6554945054945056,13,10,1,36,3,1.6282051282051282
ger000525,andre-der-comoedienfeind,Q105436023,Comedy,False,André,Der Comödienfeind,Ein Lustspiel in einem Aufzuge,0,several characters,9,0,6,4,2,0,0,225,0,0,5712,5614,552,,,,1765,1765,https://books.google.com/books?id=hOtRhHivrfQC&amp;printsec=frontcover,Weiß,Offenbach am Mayn,1765.0,48.0,5.0,1.0,1.0,6,5,1,15,1,1.0
ger000576,angely-prinz-tu-ta-tu,Q111976082,Comedy,False,Angely,Prinz Tu-Ta-Tu,Burleske mit Gesang nach Sauvage,0,chor_volk|gululi,13,0,8,6,1,1,1,342,124,0,7873,7416,894,1835-11-25,,1835,1836,1835,https://de.wikisource.org/wiki/Prinz_Tu-Ta-Tu,"Magazin für Buchhandel, Musik und Kunst",Hamburg,1836.0,53.0,5.75,0.8214285714285714,0.8904761904761905,8,7,1,23,2,1.1785714285714286
ger000639,anonym-amalie-und-charlotte-baronessen-von-habenichts,Q121592940,Comedy,False,(Anonym),Amalie und Charlotte Baronessen von Habenichts: oder die ungleichen Schwestern,Ein deutsches Lustspiel von einer Handlung,0,amalie,21,0,11,7,4,0,0,252,7,0,8573,8336,480,,,,1754,1754,https://haab-digital.klassik-stiftung.de/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10003508625,Friedrich Lankischens Erben,Frankfurt und Leipzig,1754.0,45.0,5.636363636363637,0.5636363636363636,0.767027417027417,11,10,1,31,2,1.4363636363636363
ger000631,anonym-das-lustlager,Q120648353,,False,(Anonym),Das Lustlager,Schauspiel in einer Handlung,0,rittmeister|friedrich_friederich,17,0,11,7,4,0,0,367,0,0,5395,5249,73,,,,1778,1778,https://books.google.com/books?id=71RZAAAAcAAJ&amp;printsec=frontcover,,Frankfurt und Leipzig,1778.0,62.0,7.818181818181818,0.7818181818181819,0.8685425685425685,11,10,1,43,2,1.2181818181818183
ger000624,anonym-das-urtheil-des-paris,Q119779327,,False,(Anonym),Das Urtheil des Paris,Ein Musicalisches Schäfer-Spiel in einer Handlung,0,several characters,6,0,6,3,3,0,0,0,228,0,1969,1454,107,,,,1752,1752,https://de.wikisource.org/wiki/Das_Urtheil_des_Paris,Haude und Spener,Berlin,1752.0,37.0,5.0,1.0,1.0,6,5,1,15,1,1.0
ger000588,anonym-der-deutsche-student,Q112943724,Tragedy,False,(Anonym),Der deutsche Student,Ein Trauerspiel in fünf Aufzügen,0,waker,25,5,20,17,3,0,1,190,7,0,5452,5182,310,,,,1779,1779,https://books.google.com/books?id=F7XPW3ReAeIC&amp;printsec=frontcover,Lemke,Lüneburg,1779.0,48.0,3.4,0.17894736842105263,0.6426862026862027,20,14,2,34,3,1.9155844155844155
ger000640,anonym-die-gespenster,Q121599107,,False,(Anonym),Die Gespenster,Funfzehntes Sprüchwort,0,several characters,9,0,4,3,1,0,0,86,0,0,2956,2807,150,,,,1770,1770,https://books.google.com/books?id=Ob1CAQAAMAAJ&amp;pg=PA187,Himburg,Berlin,1775.0,18.0,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000667,anonym-die-grands-von-frankreich-in-ihrer-wahren-gestalt,Q124262137,,False,(Anonym),Die Grands von Frankreich in ihrer wahren Gestalt,Ein Banditenspiel in einem Act,0,ein_chor_hinter_der_buehne,6,0,18,17,1,0,2,0,284,0,2524,2427,356,,,,1814,1814,https://books.google.com/books?id=AO5YAAAAcAAJ&amp;pg=PA1,Basse,Quedlinburg,1814.0,38.0,6.0,0.35294117647058826,0.7670958670958671,18,14,1,54,4,1.7973856209150327
ger000657,anonym-die-verhandelte-braut,Q123764926,Comedy,False,(Anonym),Die verhandelte Braut,Ein Lustspiel in einem Aufzuge,0,several characters,8,0,7,4,3,0,0,118,0,0,2563,2495,60,,,,1760,1760,https://books.google.com/books?id=ezRJAAAAcAAJ&amp;printsec=frontcover,Rüdiger,"Berlin, Stettin und Leipzig",1760.0,19.0,6.0,1.0,1.0,7,6,1,21,1,1.0
ger000661,anonym-die-weiber-list,Q123991581,Comedy,False,(Anonym),Die Weiber-List,Ein Lustspiel in einer Handlung,0,frau_steffen|cathrine,16,0,5,3,2,0,0,0,452,0,4031,3866,170,,,,1743,1743,https://books.google.com/books?id=eDFJAAAAcAAJ&amp;printsec=frontcover,,Frankfurt und Leipzig,1753.0,24.0,3.2,0.8,0.8666666666666666,5,4,1,8,2,1.2
ger000634,anonym-emilie-oder-die-philosophisch-verliebten,Q121344428,Comedy,False,(Anonym),Emilie oder die Philosophisch-Verliebten,Ein Lustspiel von einem Aufzuge,0,several characters,20,0,6,3,3,0,0,367,0,0,12903,12747,206,,,,1770,1770,https://books.google.com/books?id=ZMMcQO90oRgC&amp;printsec=frontcover,Holle,Leipzig,1770.0,88.0,4.666666666666667,0.9333333333333333,0.9333333333333335,6,5,1,14,2,1.0666666666666667
ger000129,anzengruber-das-vierte-gebot,Q1171707,,False,Anzengruber,Das vierte Gebot,Volksstück in vier Akten,0,martin,40,4,32,23,8,1,1,780,0,1,19774,18773,4092,,,1877,1878,1877,http://www.textgridrep.org/textgrid:jn5z.0,,,,,9.0,0.2903225806451613,0.7734991961858381,32,24,1,144,4,1.8528225806451613
ger000120,anzengruber-der-gwissenswurm,Q1194083,Comedy,False,Anzengruber,Der Gwissenswurm,Bauernkomödie mit Gesang in drei Akten,0,dusterer,34,3,15,9,5,1,3,640,124,1,17114,16392,2269,,,1874,1874,1874,http://www.textgridrep.org/textgrid:jn6k.0,,,,,5.6,0.4,0.785218855218855,15,12,2,42,2,1.4683544303797469
ger000054,anzengruber-der-meineidbauer,Q1195757,,False,Anzengruber,Der Meineidbauer,Volksstück mit Gesang in drei Akten,0,vroni,26,3,22,12,10,0,0,556,73,1,24566,23650,2756,1871-12-09,,1871,1871,1871,http://www.textgridrep.org/textgrid:jn65.0,,,,,5.454545454545454,0.2597402597402597,0.8339703226066862,22,14,1,60,4,2.038961038961039
ger000337,anzengruber-der-pfarrer-von-kirchfeld,Q5261190,,False,Anzengruber,Der Pfarrer von Kirchfeld,Volksstück mit Gesang in vier Akten,0,schulmeister,26,4,22,14,3,5,8,626,68,1,22589,21372,2473,,1869,1870,1871,1870,http://www.textgridrep.org/textgrid:jn73.0,Cotta,Stuttgart,1898.0,98.0,8.454545454545455,0.4025974025974026,0.778463455736183,22,18,1,93,3,1.748917748917749
ger000304,anzengruber-die-kreuzelschreiber,Q1214035,Comedy,False,Anzengruber,Die Kreuzelschreiber,Bauernkomödie mit Gesang in drei Akten,0,steinklopferhanns,23,3,23,14,5,4,6,651,237,1,18895,17819,3830,,,1872,1872,1872,http://www.textgridrep.org/textgrid:jn6f.0,,,,,12.695652173913043,0.5770750988142292,0.8438809459337119,23,20,1,146,3,1.5256916996047432
ger000039,anzengruber-heimgfunden,Q51371015,Comedy,False,Anzengruber,Heimg'funden,Wiener Weihnachtskomödie in drei Akten,0,thomas,36,3,30,17,9,4,5,869,34,0,26742,25733,4313,,1884/1885,1885,1885,1885,http://www.textgridrep.org/textgrid:jn6r.0,Cotta,Stuttgart,1898.0,124.0,9.0,0.3103448275862069,0.8429579951638774,30,17,1,135,3,2.0344827586206895
ger000407,arnim-das-loch,Q51529377,,False,Arnim,Das Loch oder Das wiedergefundene Paradies,Ein Schattenspiel,0,esel,17,2,22,6,1,15,5,1,811,1,6781,5934,246,,1811,1811,1813,1811,http://www.textgridrep.org/textgrid:k7f7.0,,,,,7.545454545454546,0.3593073593073593,0.8504138018843901,22,18,1,83,3,1.7532467532467533
ger000301,arnim-halle,Q52770871,,False,Arnim,Halle,Ein Studentenspiel in drei Aufzügen,0,cardenio,49,3,81,57,14,10,19,1179,906,1,47644,46628,2565,,,,1811,1811,http://www.textgridrep.org/textgrid:k77x.0,,,,,11.654320987654321,0.145679012345679,0.8810611079095318,81,61,1,472,4,2.022530864197531
ger000270,arnim-marino-caboga,Q52320710,,False,Arnim,Marino Caboga,Dramatische Erzählung in drei Handlungen,0,several characters,4,3,22,15,2,5,5,331,191,0,15415,15265,716,,,,1826,1826,http://www.textgridrep.org/textgrid:k4xx.0,,,,,12.636363636363637,0.6017316017316018,0.805738937704882,22,19,2,139,2,1.2722513089005236
ger000211,ayrenhoff-der-postzug,Q52692254,Comedy,False,Ayrenhoff,Der Postzug oder die noblen Passionen,Ein Lustspiel in zween Aufzügen,0,die_baroninn,28,2,11,8,3,0,0,725,0,0,14084,13700,583,,,,1769,1769,http://www.textgridrep.org/textgrid:k93g.0,,,,,7.636363636363637,0.7636363636363637,0.8207792207792209,11,10,1,42,2,1.2363636363636363
ger000282,ayrenhoff-virginia,Q51529492,Tragedy,False,Ayrenhoff,Virginia oder Das abgeschaffte Decemvirat,Trauerspiel in vier Aufzügen,0,quintus|ruffus,29,4,21,9,3,9,9,0,2247,0,16583,15031,908,,,,1790,1790,http://www.textgridrep.org/textgrid:k93c.0,,,,,9.619047619047619,0.48095238095238096,0.8257055502853822,21,18,1,101,3,1.5380952380952382
ger000632,babo-arno,Q120690462,,False,Babo,Arno,Ein militärisches Drama in zween Aufzügen,0,arno|schrink,22,2,9,9,0,0,0,341,0,0,8055,7405,1062,1777-05-29,,1777,1776,1776,https://books.google.com/books?id=bdQoChlz2fYC&amp;printsec=frontcover,,Frankfurt und Leipzig,1776.0,62.0,6.0,0.75,0.8597883597883598,9,8,1,27,2,1.25
ger000643,babo-das-fraeulein-wohlerzogen,Q122168239,Comedy,False,Babo,Das Fräulein Wohlerzogen,Ein Lustspiel in drei Aufzügen. Ein Sittengemälde aus München,0,frau_klipper|zoller|klipper,21,3,8,5,3,0,0,383,0,0,8880,8694,432,,,,1783,1783,https://books.google.com/books?id=CBxaAAAAcAAJ&amp;printsec=frontcover,Strobl,,1783.0,71.0,5.5,0.7857142857142857,0.8761904761904762,8,7,1,22,2,1.2142857142857142
ger000629,babo-das-winterquartier-in-amerika,Q120492077,Comedy,False,Babo,Das Winterquartier in Amerika,Ein Original-Lustspiel in einem Aufzug,0,frank|von_bernau|wilhelmine,17,0,6,5,1,0,0,274,0,0,5680,5530,495,1778-04-20,,1778,1778,1778,https://books.google.com/books?id=sBtYAAAAcAAJ&amp;printsec=frontcover,(ohne Verlag),Mannheim,1778.0,50.0,4.333333333333333,0.8666666666666667,0.9,6,5,1,13,2,1.1333333333333333
ger000618,babo-die-maler,Q119144422,Comedy,False,Babo,Die Maler,Ein Lustspiel,0,glimour|ebrecht,12,0,6,4,2,0,0,245,0,0,6687,6576,469,1782-11-15,,1782,1783,1782,https://books.google.com/books?id=NPU6AAAAcAAJ&amp;printsec=frontcover,Strobl,München,1783.0,62.0,4.0,0.8,0.8444444444444444,6,5,1,12,2,1.2
ger000355,baeuerle-die-buerger-in-wien,Q35984744,Comedy,False,Bäuerle,Die Bürger in Wien,Lokale Posse in drei Akten,0,staberl,50,3,19,13,4,2,2,642,52,2,16210,15686,1204,,,1813,1820,1813,http://www.textgridrep.org/textgrid:kd4c.0,,,,,9.578947368421053,0.5321637426900585,0.8571968193485222,19,18,1,91,2,1.4678362573099415
ger000216,baeuerle-doktor-fausts-mantel,Q36157957,,False,Bäuerle,Doktor Faust's Mantel,Ein Zauberspiel mit Gesang in zwey Acten,0,winter,52,2,27,16,5,6,8,602,259,1,17651,16564,2683,,,1817,1819,1817,http://www.textgridrep.org/textgrid:kd4g.0,,,,,7.2592592592592595,0.2792022792022792,0.7276554237338551,27,21,2,98,3,1.8061538461538462
ger000555,baggesen-der-vollendete-faust,Q1199802,Comedy,False,Baggesen,Der vollendete Faust oder Romanien in Jauer,Ein dramatisches Gedicht in drei Abtheilungen,0,hans_wurst_echo,101,12,162,133,24,5,48,212,6461,1,49232,46491,5946,,1808,,1836,1808,http://www.textgridrep.org/textgrid:kcj3.0,,,,,15.938271604938272,0.09899547580707001,0.8597502474230897,162,62,2,1291,5,2.647007322508755
ger000565,bahr-das-konzert,Q1169375,Comedy,False,Bahr,Das Konzert,Lustspiel in drei Akten,0,heink|marie|jura,3,3,16,4,11,1,0,1727,0,2,38328,37703,11390,,,1909,1909,1909,https://www.projekt-gutenberg.org/bahr/konzert/index.html,,,,,10.875,0.725,0.9156593406593406,16,15,1,87,2,1.275
ger000622,bahr-das-phantom,Q119807887,Comedy,False,Bahr,Das Phantom,Komödie in drei Akten,0,fidelis,3,3,11,7,4,0,0,1315,0,0,31749,30959,10806,1913-12-04,,1913,1913,1913,https://www.deutschestextarchiv.de/bahr_phantom_1913,S. Fischer,Berlin,1913.0,151.0,6.363636363636363,0.6363636363636364,0.8665223665223665,11,10,1,35,2,1.3636363636363635
ger000540,barlach-der-blaue-boll,Q1198365,,False,Barlach,Der blaue Boll,Drama,0,grete,7,0,22,18,4,0,0,763,0,1,21518,20724,1997,,1924/1926,1926,1926,1926,https://www.projekt-gutenberg.org/barlach/blauboll/index.html,,,,,9.272727272727273,0.44155844155844154,0.8803366568072449,22,18,1,102,3,1.6233766233766234
ger000134,bauernfeld-grossjaehrig,Q52085986,Comedy,False,Bauernfeld,Großjährig,Lustspiel in zwei Aufzügen,0,hermann|spitz,25,2,7,5,2,0,0,874,0,0,13163,12861,1317,,,1846,1846,1846,http://www.textgridrep.org/textgrid:kd4v.0,,,,,4.857142857142857,0.8095238095238095,0.9238095238095239,7,6,1,17,2,1.1904761904761905
ger000455,beer-der-paria,Q52791146,Tragedy,False,Beer,Der Paria,Trauerspiel in einem Aufzuge,0,benascar,13,0,10,6,1,3,3,0,892,0,6693,6459,674,,,1823,1826,1823,http://www.textgridrep.org/textgrid:kjfg.0,,,,,4.0,0.4444444444444444,0.6157142857142857,10,8,1,20,3,1.6222222222222222
ger000090,beer-struensee,Q52885029,Tragedy,False,Beer,Struensee,Trauerspiel in fünf Aufzügen,0,ranzau,65,5,57,48,6,3,0,136,3779,0,32518,31057,2763,1828-03-27,1827,1828,1829,1828,http://www.textgridrep.org/textgrid:kjfc.0,,,,,6.87719298245614,0.12280701754385964,0.8183610716648032,57,19,2,196,5,2.6467065868263475
ger000499,benedix-das-bemooste-haupt,Q94691831,,False,Benedix,Das bemooste Haupt oder Der lange Israël,Schauspiel in vier Aufzügen,0,strobel,46,9,15,12,3,0,0,857,20,1,17502,16959,1525,,1838,1839,1840,1839,https://de.wikisource.org/wiki/Das_bemooste_Haupt_oder_Der_lange_Israël,Weber,Leipzig,1846.0,93.0,7.6,0.5428571428571428,0.8685551485551486,15,14,1,57,2,1.457142857142857
ger000035,benedix-die-hochzeitsreise,Q52777122,Comedy,False,Benedix,Die Hochzeitsreise,Lustspiel in zwei Aufzügen,0,edmund|hahnensporn,10,2,5,3,2,0,0,510,0,0,11130,10989,1557,,1849,1850,1853,1850,http://www.textgridrep.org/textgrid:kjg2.0,,,,,3.2,0.8,0.8666666666666666,5,4,1,8,2,1.2
ger000354,benedix-die-luegnerin,Q52785236,Comedy,False,Benedix,Die Lügnerin,Lustspiel in einem Aufzuge,0,constanze|moritz,8,0,8,5,3,0,0,360,0,0,6464,6302,708,,1848,1849,1851,1849,http://www.textgridrep.org/textgrid:kjfz.0,,,,,5.75,0.8214285714285714,0.9404761904761905,8,7,1,23,2,1.1785714285714286
ger000502,benedix-doctor-wespe,Q99458552,Comedy,False,Benedix,Doctor Wespe,Lustspiel in fünf Aufzügen,0,thekla|theudelinde,51,9,12,7,5,0,0,1326,25,1,23310,22847,1656,,1841,1842,1844,1842,https://books.google.com/books?id=9_1_hF3PeTsC&amp;pg=PA159,,,,,7.333333333333333,0.6666666666666666,0.8151455026455027,12,10,1,44,3,1.3484848484848484
ger000651,benedix-unerschuetterlich,Q123168591,,False,Benedix,Unerschütterlich,Vorspiel in einem Aufzuge,0,several characters,7,0,4,2,2,0,0,243,0,0,3717,3638,354,1847-07-25,1845,1847,1848,1847,https://de.wikisource.org/wiki/Unerschütterlich,Weber,Leipzig,1848.0,22.0,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000314,benkowitz-die-jubelfeier-der-hoelle,Q52885175,,False,Benkowitz,"Die Jubelfeier der Hölle, oder Faust der jüngere",Ein Drama zum Anfang des neunzehnten Jahrhunderts,0,satan,68,5,24,20,4,0,1,993,7,0,27726,26285,2623,,,,1801,1801,http://www.textgridrep.org/textgrid:kjgc.0,,,,,7.083333333333333,0.3079710144927536,0.7985825517075517,24,17,1,85,3,1.9202898550724639
ger000128,berg-kalisch-berlin-wie-es-weint-und-lacht,Q52885370,,False,Berg,"Berlin, wie es weint und lacht",Volksstück mit Gesang in 3 Aufzügen und 11 Bildern,1,ferdinand,54,3,35,22,10,3,0,636,477,0,18624,17194,3779,,,1858,1858,1858,http://www.textgridrep.org/textgrid:kjgj.0,,,,,6.685714285714286,0.19663865546218487,0.6933825406005857,35,20,2,117,4,2.0541082164328657
ger000242,bernard-faust,Q1126880,,True,Bernard,Faust,Große romantische Oper in drei Akten,0,chor,46,3,22,12,7,3,7,0,1434,9,10145,9458,1945,,,1816,,1816,http://www.textgridrep.org/textgrid:kjgv.0,,,,,9.363636363636363,0.4458874458874459,0.8004584210079567,22,19,1,103,3,1.5757575757575757
ger000604,bierbaum-stella-und-antonie,Q116445875,,False,Bierbaum,Stella und Antonie,Schauspiel in vier Aufzügen,0,johann_christian|antonie,4,4,20,13,6,1,3,708,237,0,23474,22467,4053,1903-09-26,,1903,1903,1903,https://www.projekt-gutenberg.org/bierbaum/stelanto/index.html,Langen,München,1903.0,162.0,12.5,0.6578947368421053,0.8784947143499775,20,19,1,125,2,1.3421052631578947
ger000599,birch-pfeiffer-die-grille,Q116008549,,False,Birch-Pfeiffer,Die Grille,Ländliches Charakterbild in fünf Aufzügen. Mit teilweiser Benutzung einer Erzählung der George Sand,0,fanchon|didier,53,5,18,9,8,1,2,792,15,0,27269,25452,6302,1856-12-22,,1856,1856,1856,https://www.projekt-gutenberg.org/birchpf/grille/index.html,Hendel,Halle a. d. S.,1899.0,84.0,8.222222222222221,0.48366013071895425,0.8088454755121421,18,15,1,74,3,1.5947712418300655
ger000151,birch-pfeiffer-die-walpurgisnacht,Q52886267,,False,Birch-Pfeiffer,Die Walpurgisnacht,Dramatisches Volksmärchen in vier Acten,0,else,42,4,26,13,9,4,5,459,120,0,17810,16944,3251,,1827,1830,1866,1830,http://www.textgridrep.org/textgrid:kmdk.0,,,,,5.0,0.2,0.8020790612895878,26,19,1,65,4,2.0553846153846154
ger000268,birch-pfeiffer-in-der-heimath,Q52886301,,False,Birch-Pfeiffer,In der Heimath,Original-Schauspiel in fünf Acten,0,rose,39,5,18,10,8,0,0,861,0,0,25239,24493,4202,,,1865,1865,1865,http://www.textgridrep.org/textgrid:kmdh.0,,,,,9.0,0.5294117647058824,0.8290388623721959,18,15,1,81,3,1.522875816993464
ger000411,birch-pfeiffer-johannes-gutenberg,Q52087355,,False,Birch-Pfeiffer,Johannes Gutenberg,Original-Schauspiel in drei Abtheilungen,0,guttenberg,33,5,14,9,5,0,0,359,34,0,19071,18578,2981,,1834,1835,1836,1835,http://www.textgridrep.org/textgrid:kmdp.0,,,,,5.285714285714286,0.4065934065934066,0.6446145124716552,14,10,1,37,3,1.6703296703296704
ger000247,birch-pfeiffer-pfeffer-roesel,Q52886335,,False,Birch-Pfeiffer,Pfeffer-Rösel oder Die Frankfurter Messe im Jahre 1297,Schauspiel in fünf Aufzügen,0,roesel|bandini,37,5,40,31,6,3,4,446,18,0,19919,18380,4849,,,1829,1833,1829,http://www.textgridrep.org/textgrid:kmdw.0,,,,,16.15,0.41410256410256413,0.8337975207059822,40,32,1,323,4,1.714102564102564
ger000092,birch-pfeiffer-vatersorgen,Q52743300,Comedy,False,Birch-Pfeiffer,Vatersorgen,Komisches Zeitgemälde in drei Akten,0,krabbe|baron,45,3,13,9,4,0,0,738,0,0,20527,20131,3473,,1849,1850,1849,1849,http://www.textgridrep.org/textgrid:kmdt.0,,,,,6.615384615384615,0.5512820512820513,0.8634698634698635,13,12,1,43,2,1.4487179487179487
ger000165,blumenthal-im-weissen-roessl,Q52886502,Comedy,False,Blumenthal,Im weißen Rößl,Lustspiel in drei Aufzügen,1,leopold,38,3,36,23,13,0,0,1270,32,0,23477,22514,3154,,,1898,1898,1898,http://www.textgridrep.org/textgrid:knb2.0,,,,,19.444444444444443,0.5555555555555556,0.8939895618607304,36,33,2,350,3,1.4151260504201681
ger000617,bodmer-polytimet,Q118693622,Tragedy,False,Bodmer,Polytimet,"Ein Trauerspiel. Durch Lessings Philotas, oder ungerathenen Helden veranlasset",0,polemon,7,0,6,6,0,0,0,56,0,0,5658,3974,20,,,,1760,1760,https://resolver.staatsbibliothek-berlin.de/SBB0000D7EC00000000,Orell,Zürich,1760.0,58.0,3.0,0.6,0.6777777777777777,6,5,1,9,2,1.4
ger000662,boettger-das-kaffee-haus-zu-paris,Q124013500,Comedy,False,Böttger,Das Kaffee-Haus zu Paris,Ein Lustspiel in einem Akte,0,coronis|der_ritter,18,0,12,10,2,0,0,242,24,0,7081,6799,361,,,,1780,1780,https://books.google.com/books?id=ahBaAAAAcAAJ&amp;pg=PA51,Groß,Nordhausen,1780.0,58.0,7.833333333333333,0.7121212121212122,0.8618025493025493,12,11,1,47,2,1.2878787878787878
ger000476,borchert-draussen-vor-der-tuer,Q1255949,,False,Borchert,Draußen vor der Tür,"Ein Stück, das kein Theater spielen und kein Publikum sehen will",0,beckmann,7,0,16,9,4,3,0,546,38,8,18969,18439,627,,1947,1947,1947,1947,https://www.projekt-gutenberg.org/borchert/draussen/index.html,,,,,6.5,0.43333333333333335,0.856060606060606,16,12,1,52,3,1.6666666666666667
ger000347,borkenstein-der-bookesbeutel,Q51451132,Comedy,False,Borkenstein,Der Bookesbeutel,Ein Lustspiel von Drey Aufzügen,0,agneta|susanna,27,3,9,4,5,0,1,566,3,0,18363,18089,295,,,1741,1742,1741,http://www.textgridrep.org/textgrid:kpkv.0,,,,,6.666666666666667,0.8333333333333334,0.9523809523809523,9,8,1,30,2,1.1666666666666667
ger000473,brachvogel-narziss,Q64711356,Tragedy,False,Brachvogel,Narziß,Ein Trauerspiel in fünf Aufzügen,0,choiseul,44,5,35,25,9,1,6,635,35,1,21928,19117,3124,,1855,1856,1857,1856,http://www.textgridrep.org/textgrid:kq01.0,,,,,13.485714285714286,0.39663865546218485,0.8587271120532088,35,28,1,236,3,1.6436974789915966
ger000610,brandes-hans-von-zanow-oder-der-landjunker-in-berlin,Q117067928,Comedy,False,Brandes,Hans von Zanow oder: Der Landjunker in Berlin,Ein Lustspiel in fünf Aufzügen,0,hans|lieschen,54,5,17,13,4,0,0,1043,0,0,20358,19044,1602,1785-04-06,,1785,1785,1785,https://books.google.com/books?id=be9VLwc--IoC&amp;printsec=frontcover,Bohn,Hamburg,1785.0,134.0,7.294117647058823,0.45588235294117646,0.7899159663865546,17,16,1,62,2,1.5441176470588236
ger000177,brandes-ino,Q52087857,,True,Brandes,Ino,Ein Melodrama,0,chor,11,0,9,1,3,5,4,185,52,0,2468,2096,311,,1777,1779,1779,1779,http://www.textgridrep.org/textgrid:kq0s.0,,,,,3.111111111111111,0.3888888888888889,0.6555555555555556,9,6,1,14,4,1.9444444444444444
ger000573,braun-mutter-maria,Q112567926,Tragedy,False,Braun,Mutter Maria,Eine Tragödie in fünf Akten,0,several characters,5,5,91,64,24,3,5,0,2214,0,18613,18023,3582,,,1913,1913,1913,https://www.projekt-gutenberg.org/braun/mutterma/index.html,,,,,44.175824175824175,0.4908424908424908,0.9291539427932354,91,90,1,2010,2,1.5091575091575091
ger000204,braun-von-braunthal-faust,Q52886944,Tragedy,False,Braun von Braunthal,Faust,Eine Tragödie,0,faust,31,5,36,24,5,7,10,0,2702,0,19300,18392,2491,,,,1835,1835,http://www.textgridrep.org/textgrid:kq6k.0,,,,,8.333333333333334,0.23809523809523808,0.8225994684328019,36,22,1,150,4,2.2111111111111112
ger000283,brawe-der-freigeist,Q51369297,Tragedy,False,Brawe,Der Freigeist,Ein Trauerspiel in fünf Aufzügen,0,klerdon,32,5,6,5,1,0,0,326,0,0,20420,20240,428,,1756/1757,1759,1758,1758,http://www.textgridrep.org/textgrid:kq6v.0,Winter,Berlin,1768.0,140.0,2.3333333333333335,0.4666666666666667,0.38888888888888884,6,4,1,7,3,1.6666666666666667
ger000619,bredow-goerne-der-lauf-der-welt,Q118314158,Comedy,False,Bredow-Görne,Der Lauf der Welt,Original-Lustspiel in einem Act,0,several characters,9,0,5,3,2,0,0,193,4,0,4684,4457,419,,,,1871,1871,https://books.google.com/books?id=7UiOnwensXIC&amp;printsec=frontcover,Bartholomäus,Erfurt,1871.0,24.0,4.0,1.0,1.0,5,4,1,10,1,1.0
ger000606,bredow-goerne-gute-freunde,Q116732407,Comedy,False,Bredow-Görne,Gute Freunde,Dramatischer Scherz in 1 Akt,0,several characters,1,1,13,7,6,0,0,329,0,0,5281,4986,475,,,,1871,1871,https://books.google.com/books?id=4dIU729B0w0C&amp;printsec=frontcover,,Berlin,1871.0,16.0,12.0,1.0,1.0,13,12,1,78,1,1.0
ger000384,brentano-die-gruendung-prags,Q1213207,,False,Brentano,Die Gründung Prags,Ein historisch-romantisches Drama,0,wlasta|stratka|wrschowetz,14,5,71,38,27,5,10,0,9599,1,78035,71783,5569,,1812/1814,,1814,1814,http://www.textgridrep.org/textgrid:krdh.0,,,,,44.77142857142857,0.6488612836438924,0.8873262538626238,70,69,1,1567,2,1.3511387163561077
ger000408,brentano-ponce-de-leon,Q2103486,Comedy,False,Brentano,Ponce de Leon,Lustspiel in fünf Aufzügen,0,ponce,122,5,37,28,8,1,1,1735,248,1,39319,36332,3535,,1801,1814,1803,1803,http://www.textgridrep.org/textgrid:kqwr.0,,,,,8.324324324324325,0.23123123123123124,0.7644662259751774,37,27,2,154,4,1.895973154362416
ger000339,bretzner-belmont-und-constanze,Q4884441,,False,Bretzner,Belmont und Constanze oder Die Entführung aus dem Serail,Eine Operette in drey Akten,0,pedrillo,22,3,11,9,2,0,2,273,408,1,8549,8235,949,,,1781,,1781,http://www.textgridrep.org/textgrid:krf8.0,,,,,5.090909090909091,0.509090909090909,0.6634199134199134,11,8,2,28,2,1.2432432432432432
